,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5,3408,USDC,USDC,usd-coin,18870,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33565680558.084633,33565680558.084633,False,,6,,,,2024-05-05T01:15:00.000Z,1.0000705795218041,5690243438.035842,-20.3441,-0.00106758,-0.00871983,0.0090463,0.00752185,0.02729751,0.00729869,33568049607.767452,1.4326,33568049607.77,,2024-05-05T01:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-05-04 18:17:05.153095
6,52,XRP,XRP,xrp,1312,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55235913166.0,99987652657.0,False,,7,,,,2024-05-05T01:16:00.000Z,0.5290270275099218,681667864.7803029,-39.7348,-0.23832862,-0.24078585,1.58947734,-10.55474161,-10.6547667,6.1807335,29221290954.005135,1.2471,52902702750.99,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:17:05.153095
7,74,Dogecoin,DOGE,dogecoin,962,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144159346383.70526,144159346383.70526,True,,8,,,,2024-05-05T01:16:00.000Z,0.15764984372218876,2787249075.0353208,103.2007,-2.65820259,4.63717532,6.17374105,-12.17381004,3.82365189,103.40767476,22726698428.484013,0.9719,22726698428.48,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:17:05.153095
8,11419,Toncoin,TON,toncoin,312,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3473236472.898935,5106156169.004257,True,,9,3414166606.0,19548414266.864777,,2024-05-05T01:15:00.000Z,5.725676723716622,172315439.29436195,-46.9711,-0.80101656,-0.15882315,5.97932723,10.97785588,120.12517868,180.8868869,19886629228.84105,0.8487,29236199524.53,,2024-05-05T01:15:00.000Z,,,,,,2024-05-04 18:17:05.153095
9,2010,Cardano,ADA,cardano,1160,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35652370866.839,36855324087.164,False,,10,,,,2024-05-05T01:15:00.000Z,0.45909407739098024,253568392.47599792,-23.714,-0.72931679,-1.97349107,-2.30161,-21.27678296,-33.25856843,-6.34273177,16367792309.912512,0.6985,20659233482.59,,2024-05-05T01:15:00.000Z,,,,,,2024-05-04 18:17:05.153095
10,5994,Shiba Inu,SHIB,shiba-inu,804,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-05-05T01:15:00.000Z,2.478149363064312e-05,715138183.4785095,-0.9729,-1.11605379,0.15548933,-0.10995703,-10.04114082,-23.73987093,181.29440466,14603471780.66014,0.6232,14609535209.43,,2024-05-05T01:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-05-04 18:17:05.153095
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,380323893.6559913,439013533.6559913,False,,12,,,,2024-05-05T01:15:00.000Z,37.43733401758332,392610918.9483206,25.3175,0.20861227,5.13222997,7.87377604,-19.29225776,-3.99300612,8.73101045,14238312641.667185,0.6077,26795723865.86,,2024-05-05T01:15:00.000Z,,,,,,2024-05-04 18:17:05.153095
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87522517978.94867,87522511525.40675,True,,13,71659659264.0,8727721790.755112,,2024-05-05T01:15:00.000Z,0.12179407326793833,227933719.768503,-17.3984,-0.41505021,-0.73556447,1.3537076,2.0605694,-10.79893983,2.9681019,10659723967.322523,0.4549,10659723181.32,,2024-05-05T01:15:00.000Z,,,,,,2024-05-04 18:17:05.153095
13,6636,Polkadot,DOT,polkadot-new,755,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,,,,2024-05-05T01:16:00.000Z,7.1226074843378315,157649541.49927825,-40.0989,-0.11027828,-1.19158653,4.01849372,-16.05469262,-23.04400747,7.87032772,10241977872.39208,0.4371,10241977872.39,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:17:05.153095
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19701268.75,19701268.75,False,,15,,,,2024-05-05T01:15:00.000Z,461.57346855477385,327578942.4752894,-15.1237,-0.22355231,-0.72181199,-3.58043561,-31.07395817,16.41437362,96.91920889,9093582951.867273,0.3881,9693042839.65,,2024-05-05T01:15:00.000Z,,,,,,2024-05-04 18:17:05.153095
0,1,Bitcoin,BTC,bitcoin,11023,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19694140.0,19694140.0,False,,1,,,,2024-05-05T01:17:00.000Z,63246.520486608846,20674327168.629074,-37.3638,-1.23044059,0.5266568,-0.47926973,-7.63010597,-0.53537938,49.49261693,1245585828976.1428,53.1705,1328176930218.79,,2024-05-05T01:17:00.000Z,,,,,,2024-05-04 18:18:05.457322
1,1027,Ethereum,ETH,ethereum,8896,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120097745.02430749,120097745.02430749,True,,2,,,,2024-05-05T01:16:00.000Z,3100.4310154252726,8460209177.728425,-33.9016,-0.6020006,-0.46761447,-4.82284215,-6.68225449,-12.75729527,36.38237525,372354773555.99915,15.8911,372354773556.0,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:18:05.457322
2,825,Tether USDt,USDT,tether,84641,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110769088394.96867,113086550461.5168,True,,3,,,,2024-05-05T01:16:00.000Z,1.0001799333911938,39529653690.875496,-26.8756,0.00666709,-0.02142959,0.08612098,-0.02008215,-0.09805519,0.04930065,110789019452.68303,4.7282,113106898508.04,,2024-05-05T01:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-05-04 18:18:05.457322
3,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587440.97924352,147587440.97924352,False,,4,,,,2024-05-05T01:16:00.000Z,583.3292895161529,582950816.3008472,-30.9407,-0.59486996,-0.53203878,-2.64980304,-1.21653888,48.50816414,92.1760965,86092077087.92928,3.675,86092077087.93,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:18:05.457322
4,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447324278.9776525,575227939.6930976,True,,5,,,,2024-05-05T01:16:00.000Z,144.7455453146164,3072908207.884618,-4.8068,-1.51166134,0.71672621,2.04071673,-21.26636102,17.06577656,53.29401723,64748196693.08791,2.7633,83261681811.08,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:18:05.457322
5,3408,USDC,USDC,usd-coin,18870,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33565680558.084633,33565680558.084633,False,,6,,,,2024-05-05T01:16:00.000Z,1.0000212558913548,5690364357.927193,-20.3407,0.0030913,-0.0037137,0.00455693,0.01122646,-0.00031483,-0.00949503,33566394026.543827,1.4325,33566394026.54,,2024-05-05T01:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-05-04 18:18:05.457322
6,52,XRP,XRP,xrp,1312,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55235913166.0,99987652657.0,False,,7,,,,2024-05-05T01:17:00.000Z,0.5287369575726064,681449487.3051153,-39.7757,-0.32033854,-0.31563147,1.53704334,-10.59676663,-10.69034166,6.11979763,29205268676.135513,1.2501,52873695757.26,,2024-05-05T01:17:00.000Z,,,,,,2024-05-04 18:18:05.457322
7,74,Dogecoin,DOGE,dogecoin,962,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144159346383.70526,144159346383.70526,True,,8,,,,2024-05-05T01:17:00.000Z,0.15740194131329557,2788932195.418225,103.3216,-2.85372129,4.46700587,6.01683054,-12.30328432,3.67419264,102.96041178,22690960979.251022,0.9703,22690960979.25,,2024-05-05T01:17:00.000Z,,,,,,2024-05-04 18:18:05.457322
8,11419,Toncoin,TON,toncoin,312,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3473236472.898935,5106156169.004257,True,,9,3414166606.0,19522766340.0212,,2024-05-05T01:16:00.000Z,5.718164516550602,172333721.71239817,-46.9641,-1.06962892,-0.36859916,5.81542964,10.88436017,120.30124885,180.59963809,19860537556.920055,0.8476,29197841021.57,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:18:05.457322
9,2010,Cardano,ADA,cardano,1160,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35652370866.839,36855324087.164,False,,10,,,,2024-05-05T01:16:00.000Z,0.45877417833298245,253594572.71909916,-23.7066,-0.81486127,-1.98902626,-2.34448206,-21.28882806,-33.24392637,-6.35896526,16356387150.056822,0.698,20644838024.98,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:18:05.457322
10,5994,Shiba Inu,SHIB,shiba-inu,804,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-05-05T01:16:00.000Z,2.473216751032727e-05,715188524.8823807,-0.9896,-1.69062786,0.12252103,-0.26726062,-10.15334377,-23.96408818,180.82757673,14574404420.281536,0.622,14580455780.15,,2024-05-05T01:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-05-04 18:18:05.457322
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,380324063.3907313,439013703.3907313,False,,12,,,,2024-05-05T01:16:00.000Z,37.31902004592514,392694648.7953752,25.3388,-0.31732751,4.91204914,7.52386828,-19.50078757,-4.24205149,8.40365567,14193321345.626406,0.6057,26711040792.21,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:18:05.457322
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87522517978.94867,87522511525.40675,True,,13,71659659264.0,8723620367.15419,,2024-05-05T01:16:00.000Z,0.12173683850512972,227959975.12536538,-17.3898,-0.4982375,-0.78980873,1.32193121,2.0545177,-10.85501131,2.96328428,10654714636.765587,0.4561,10654713851.13,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:18:05.457322
13,6636,Polkadot,DOT,polkadot-new,755,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,,,,2024-05-05T01:17:00.000Z,7.116862636699138,157807081.35562393,-40.0001,-0.22264213,-1.30907008,3.93946334,-16.1168033,-23.01065171,7.70117488,10233717049.017334,0.4381,10233717049.02,,2024-05-05T01:17:00.000Z,,,,,,2024-05-04 18:18:05.457322
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19701268.75,19701268.75,False,,15,,,,2024-05-05T01:16:00.000Z,460.7678871544232,327589179.81165195,-15.1226,-0.45609783,-0.87998036,-3.72838591,-31.18672353,16.17472157,96.65185461,9077711976.198963,0.3874,9676125630.24,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:18:05.457322
0,1,Bitcoin,BTC,bitcoin,11023,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19694140.0,19694140.0,False,,1,,,,2024-05-05T01:17:00.000Z,63246.520486608846,20674327168.629074,-37.3638,-1.23044059,0.5266568,-0.47926973,-7.63010597,-0.53537938,49.49261693,1245585828976.1428,53.1705,1328176930218.79,,2024-05-05T01:17:00.000Z,,,,,,2024-05-04 18:19:05.738039
1,1027,Ethereum,ETH,ethereum,8896,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120097745.02430749,120097745.02430749,True,,2,,,,2024-05-05T01:16:00.000Z,3100.4310154252726,8460209177.728425,-33.9016,-0.6020006,-0.46761447,-4.82284215,-6.68225449,-12.75729527,36.38237525,372354773555.99915,15.8911,372354773556.0,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:19:05.738039
2,825,Tether USDt,USDT,tether,84641,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110769088394.96867,113086550461.5168,True,,3,,,,2024-05-05T01:16:00.000Z,1.0001799333911938,39529653690.875496,-26.8756,0.00666709,-0.02142959,0.08612098,-0.02008215,-0.09805519,0.04930065,110789019452.68303,4.7282,113106898508.04,,2024-05-05T01:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-05-04 18:19:05.738039
3,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587440.97924352,147587440.97924352,False,,4,,,,2024-05-05T01:16:00.000Z,583.3292895161529,582950816.3008472,-30.9407,-0.59486996,-0.53203878,-2.64980304,-1.21653888,48.50816414,92.1760965,86092077087.92928,3.675,86092077087.93,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:19:05.738039
4,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447324278.9776525,575227939.6930976,True,,5,,,,2024-05-05T01:16:00.000Z,144.7455453146164,3072908207.884618,-4.8068,-1.51166134,0.71672621,2.04071673,-21.26636102,17.06577656,53.29401723,64748196693.08791,2.7633,83261681811.08,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:19:05.738039
5,3408,USDC,USDC,usd-coin,18870,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33565680558.084633,33565680558.084633,False,,6,,,,2024-05-05T01:16:00.000Z,1.0000212558913548,5690364357.927193,-20.3407,0.0030913,-0.0037137,0.00455693,0.01122646,-0.00031483,-0.00949503,33566394026.543827,1.4325,33566394026.54,,2024-05-05T01:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-05-04 18:19:05.738039
6,52,XRP,XRP,xrp,1312,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55235913166.0,99987652657.0,False,,7,,,,2024-05-05T01:17:00.000Z,0.5287369575726064,681449487.3051153,-39.7757,-0.32033854,-0.31563147,1.53704334,-10.59676663,-10.69034166,6.11979763,29205268676.135513,1.2501,52873695757.26,,2024-05-05T01:17:00.000Z,,,,,,2024-05-04 18:19:05.738039
7,74,Dogecoin,DOGE,dogecoin,962,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144159346383.70526,144159346383.70526,True,,8,,,,2024-05-05T01:17:00.000Z,0.15740194131329557,2788932195.418225,103.3216,-2.85372129,4.46700587,6.01683054,-12.30328432,3.67419264,102.96041178,22690960979.251022,0.9703,22690960979.25,,2024-05-05T01:17:00.000Z,,,,,,2024-05-04 18:19:05.738039
8,11419,Toncoin,TON,toncoin,312,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3473236472.898935,5106156169.004257,True,,9,3414166606.0,19522766340.0212,,2024-05-05T01:16:00.000Z,5.718164516550602,172333721.71239817,-46.9641,-1.06962892,-0.36859916,5.81542964,10.88436017,120.30124885,180.59963809,19860537556.920055,0.8476,29197841021.57,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:19:05.738039
9,2010,Cardano,ADA,cardano,1160,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35652370866.839,36855324087.164,False,,10,,,,2024-05-05T01:16:00.000Z,0.45877417833298245,253594572.71909916,-23.7066,-0.81486127,-1.98902626,-2.34448206,-21.28882806,-33.24392637,-6.35896526,16356387150.056822,0.698,20644838024.98,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:19:05.738039
10,5994,Shiba Inu,SHIB,shiba-inu,804,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-05-05T01:16:00.000Z,2.473216751032727e-05,715188524.8823807,-0.9896,-1.69062786,0.12252103,-0.26726062,-10.15334377,-23.96408818,180.82757673,14574404420.281536,0.622,14580455780.15,,2024-05-05T01:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-05-04 18:19:05.738039
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,380324063.3907313,439013703.3907313,False,,12,,,,2024-05-05T01:16:00.000Z,37.31902004592514,392694648.7953752,25.3388,-0.31732751,4.91204914,7.52386828,-19.50078757,-4.24205149,8.40365567,14193321345.626406,0.6057,26711040792.21,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:19:05.738039
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87522517978.94867,87522511525.40675,True,,13,71659659264.0,8723620367.15419,,2024-05-05T01:16:00.000Z,0.12173683850512972,227959975.12536538,-17.3898,-0.4982375,-0.78980873,1.32193121,2.0545177,-10.85501131,2.96328428,10654714636.765587,0.4561,10654713851.13,,2024-05-05T01:16:00.000Z,,,,,,2024-05-04 18:19:05.738039
